EFF_DATE,NAV_ID,NAV_TYPE,STATE_CODE,CITY,COUNTRY_CODE,NAME,STATE_NAME,REGION_CODE,LAT_HEMIS,LAT_DEG,LAT_MIN,LAT_SEC,LAT_DECIMAL,LONG_HEMIS,LONG_DEG,LONG_MIN,LONG_SEC,LONG_DECIMAL,ELEV,MAG_VARN,MAG_VARN_HEMIS,MAG_VARN_YEAR,ALT_CODE
2026-01-22,DVN,VOT,IA,DAVENPORT,US,DAVENPORT MUNICIPAL,IOWA,ACE,N,41,36,43.97,41.61221388,W,90,35,5.87,-90.58496388,753,NA,NA,NA,NA
2026-01-22,DVV,VORTAC,CO,DENVER,US,MILE HIGH,COLORADO,ANM,N,39,53,40.8819,39.89468941,W,104,37,27.606,-104.624335,5278.6,8,E,2015,VH
2026-01-22,DWG,TACAN,FL,VALPARAISO,US,WARRINGTON,FLORIDA,ASO,N,30,28,41.66,30.47823888,W,86,31,15.09,-86.52085833,75.5,3,W,2020,NA
2026-01-22,DWN,DME,MN,DARWIN,US,DARWIN,MINNESOTA,AGL,N,45,5,14.865,45.0874625,W,94,27,13.859,-94.45384972,1130,NA,NA,NA,NA
2026-01-22,DXO,VOR/DME,MI,DETROIT,US,DETROIT,MICHIGAN,AGL,N,42,12,47.2904,42.21313622,W,83,21,59.9878,-83.36666327,636.1,6,W,1990,H
2026-01-22,DYB,NDB,SC,SUMMERVILLE,US,DORCHESTER COUNTY,SOUTH CAROLINA,ASO,N,33,3,41.2481,33.0614578,W,80,16,37.8704,-80.27718622,48.8,7,W,2010,NA
2026-01-22,DYO,NDB,VT,RUTLAND,US,SMUTO,VERMONT,ANE,N,43,42,22.1184,43.706144,W,72,57,23.7723,-72.95660341,1137.6,15,W,1995,NA
2026-01-22,DYR,TACAN,TN,DYERSBURG,US,DYERSBURG,TENNESSEE,ASO,N,36,1,6.7788,36.01854966,W,89,19,3.6899,-89.31769163,388.7,3,E,1980,NA
2026-01-22,DYS,TACAN,TX,ABILENE,US,DYESS,TEXAS,ASW,N,32,25,6.64,32.41851111,W,99,51,25.38,-99.85705,1784,5,E,2015,NA
2026-01-22,DYY,DME,NV,DYER,US,DYER,NEVADA,AWP,N,37,36,42.3587,37.6117663,W,118,0,29.408,-118.00816888,4888,NA,NA,NA,NA
2026-01-22,EAR,VOR,NE,KEARNEY,US,KEARNEY,NEBRASKA,ACE,N,40,43,32.1739,40.72560386,W,99,0,18.4513,-99.00512536,2127.2,5,E,2020,L
2026-01-22,EAT,VOR/DME,WA,WENATCHEE,US,WENATCHEE,WASHINGTON,ANM,N,47,23,58.8926,47.39969238,W,120,12,38.9788,-120.21082744,1221.7,15,E,2020,VL
2026-01-22,EAU,VORTAC,WI,EAU CLAIRE,US,EAU CLAIRE,WISCONSIN,AGL,N,44,53,51.6121,44.89767002,W,91,28,42.7259,-91.47853497,904.3,4,E,1965,VL
2026-01-22,ECB,DME,KY,NEWCOMBE,US,NEWCOMBE,KENTUCKY,ASO,N,38,9,30.105,38.1583625,W,82,54,36.197,-82.91005472,1070,NA,NA,NA,NA
2026-01-22,ECG,VOR/DME,NC,ELIZABETH CITY,US,ELIZABETH CITY,NORTH CAROLINA,ASO,N,36,15,27.2631,36.25757308,W,76,10,32.1519,-76.17559775,6.8,7,W,1965,VL
2026-01-22,ECH,VOT,AK,KETCHIKAN,US,KETCHIKAN,ALASKA,AAL,N,55,21,24.4138,55.35678161,W,131,42,33.2342,-131.70923172,40.9,NA,NA,NA,NA
2026-01-22,ECK,TACAN,MI,PECK,US,PECK,MICHIGAN,AGL,N,43,15,21.188,43.25588555,W,82,43,4.546,-82.71792944,810,7,W,1985,NA
2026-01-22,ECS,VOR,WY,NEWCASTLE,US,NEWCASTLE,WYOMING,ANM,N,43,52,52.0609,43.88112802,W,104,18,27.9755,-104.30777097000001,4213.4,11,E,1995,VL
2026-01-22,EDF,TACAN,AK,ANCHORAGE,US,ELMENDORF,ALASKA,AAL,N,61,15,18.03,61.25500833,W,149,46,9.03,-149.769175,226.2,18,E,2015,NA
2026-01-22,EDN,VOR,AL,ENTERPRISE,US,ENTERPRISE,ALABAMA,ASO,N,31,17,46.94,31.29637222,W,85,54,9.85,-85.90273611,378.6,3,W,2005,T
2026-01-22,EDW,VORTAC,CA,EDWARDS,US,EDWARDS,CALIFORNIA,AWP,N,34,58,56.506,34.98236277,W,117,43,57.39,-117.73260833,2377.7,12,E,2015,T
2026-01-22,EEA,DME,NV,EUREKA,US,EUREKA,NEVADA,AWP,N,39,28,47.53,39.47986944,W,115,59,30.68,-115.99185555,8464.8,NA,NA,NA,NA
2026-01-22,EED,VORTAC,CA,NEEDLES,US,NEEDLES,CALIFORNIA,AWP,N,34,45,57.615,34.76600416,W,114,28,26.775,-114.47410416,620,15,E,1965,VH
2026-01-22,EEF,NDB,AK,SISTERS ISLAND,US,ELEPHANT,ALASKA,AAL,N,58,10,15.479,58.17096638,W,135,15,28.503,-135.2579175,22,20,E,2015,NA
2026-01-22,EEN,DME,NH,KEENE,US,KEENE,NEW HAMPSHIRE,ANE,N,42,47,39.4,42.79427777,W,72,17,30.4,-72.29177777,1380,NA,NA,NA,NA
2026-01-22,EFD,TACAN,TX,HOUSTON,US,ELLINGTON,TEXAS,ASW,N,29,36,21.45,29.60595833,W,95,9,34.7481,-95.15965225,29.1,5,E,2000,NA
2026-01-22,EHF,VORTAC,CA,BAKERSFIELD,US,SHAFTER,CALIFORNIA,AWP,N,35,29,4.3957,35.48455436,W,119,5,50.2571,-119.09729363,549.2,14,E,1985,VH
2026-01-22,EHK,VOR/DME,UT,CEDAR CITY,US,ENOCH,UTAH,ANM,N,37,47,14.388,37.78733,W,113,4,5.63,-113.06823055,5464,16,E,1965,VH
2026-01-22,EHM,NDB/DME,AK,CAPE NEWENHAM,US,CAPE NEWENHAM,ALASKA,AAL,N,58,39,21.68,58.65602222,W,162,4,25.48,-162.07374444,212.2,12,E,2015,NA
2026-01-22,EIC,VORTAC,LA,SHREVEPORT,US,BELCHER,LOUISIANA,ASW,N,32,46,16.913,32.77136472,W,93,48,35.745,-93.80992916,190,7,E,1965,H
2026-01-22,EIL,TACAN,AK,FAIRBANKS,US,EIELSON,ALASKA,AAL,N,64,39,13.66,64.65379444,W,147,5,38.32,-147.09397777,542.4,19,E,2015,NA
2026-01-22,EKN,VORTAC,WV,ELKINS,US,ELKINS,WEST VIRGINIA,AEA,N,38,54,51.969,38.91443583,W,80,5,57.381,-80.0992725,2160,7,W,1985,L
2026-01-22,EKR,VOR/DME,CO,MEEKER,US,MEEKER,COLORADO,ANM,N,40,4,2.7908,40.06744188,W,107,55,29.8185,-107.92494958,7629.6,9,E,1965,VH
2026-01-22,EL,NDB,AR,EL DORADO,US,LADOS,ARKANSAS,ASW,N,33,17,9.8483,33.28606897,W,92,43,41.3387,-92.72814963,140,3,E,2000,NA
2026-01-22,ELA,DME,TX,EAGLE LAKE,US,EAGLE LAKE,TEXAS,ASW,N,29,39,44.9259,29.66247941,W,96,19,1.6411,-96.31712252,191.9,NA,NA,NA,NA
2026-01-22,ELB,VOR/DME,CA,SANTA ANA,US,EL TORO,CALIFORNIA,AWP,N,33,40,33.7284,33.67603566,W,117,43,51.9285,-117.73109125,338.2,14,E,1985,T
2026-01-22,ELD,VOR/DME,AR,EL DORADO,US,EL DORADO,ARKANSAS,ASW,N,33,15,22.1537,33.2561538,W,92,44,38.2119,-92.74394775,230,7,E,1965,VH
2026-01-22,ELF,NDB,AK,COLD BAY,US,ELFEE,ALASKA,AAL,N,55,17,46.1381,55.29614947,W,162,47,21.2659,-162.78924052,32.3,10,E,2020,NA
2026-01-22,ELN,VOR/DME,WA,ELLENSBURG,US,ELLENSBURG,WASHINGTON,ANM,N,47,1,27.7471,47.02437419,W,120,27,30.2888,-120.45841355,1771.1,21,E,1980,VH
2026-01-22,ELO,DME,MN,ELY,US,ELY,MINNESOTA,AGL,N,47,49,18.8386,47.82189961,W,91,49,48.5052,-91.83014033,1489.1,NA,NA,NA,NA
2026-01-22,ELP,VORTAC,TX,EL PASO,US,EL PASO,TEXAS,ASW,N,31,48,57.277,31.81591027,W,106,16,54.7782,-106.28188283,4023,12,E,1965,VH
2026-01-22,ELP,VOT,TX,EL PASO,US,EL PASO,TEXAS,ASW,N,31,48,16,31.80444444,W,106,21,58,-106.36611111,3984,NA,NA,NA,NA
2026-01-22,ELW,VORTAC,SC,ANDERSON,US,ELECTRIC CITY,SOUTH CAROLINA,ASO,N,34,25,9.0702,34.41918616,W,82,47,4.8614,-82.78468372,736.2,0,E,1975,L
2026-01-22,ELX,DME,MI,KEELER,US,KEELER,MICHIGAN,AGL,N,42,8,39.8845,42.14441236,W,86,7,21.7408,-86.12270577,793.7,NA,NA,NA,NA
2026-01-22,ELY,VOR/DME,NV,ELY,US,ELY,NEVADA,AWP,N,39,17,53.2532,39.29812588,W,114,50,53.8972,-114.84830477,6247.7,14,E,2005,VH
2026-01-22,ELZ,DME,NY,WELLSVILLE,US,WELLSVILLE,NEW YORK,AEA,N,42,5,22.7425,42.08965069,W,77,59,58.3763,-77.99954897,2298.3,NA,NA,NA,NA
2026-01-22,EMG,VORTAC,LA,SHREVEPORT,US,ELM GROVE,LOUISIANA,ASW,N,32,24,1.46,32.40040555,W,93,35,42.53,-93.59514722,160,7,E,1965,VL
2026-01-22,EMI,VORTAC,MD,WESTMINSTER,US,WESTMINSTER,MARYLAND,AEA,N,39,29,42.0266,39.49500738,W,76,58,42.8591,-76.97857197,820,8,W,1965,VH
2026-01-22,EMP,VORTAC,KS,EMPORIA,US,EMPORIA,KANSAS,ACE,N,38,17,28.1216,38.29114488,W,96,8,17.2003,-96.13811119,1221.5,8,E,1970,VL
2026-01-22,EMR,NDB,GA,AUGUSTA,US,EMORY,GEORGIA,ASO,N,33,27,46.105,33.46280694,W,81,59,48.6829,-81.99685636,160.5,4,W,1990,NA
2026-01-22,ENA,VOR/DME,AK,KENAI,US,KENAI,ALASKA,AAL,N,60,36,52.9276,60.61470211,W,151,11,42.8736,-151.19524266,115,19,E,2010,H
2026-01-22,END,VORTAC,OK,ENID,US,VANCE,OKLAHOMA,ASW,N,36,20,41.88,36.34496666,W,97,55,6.08,-97.91835555,1275.6,5,E,2010,H
2026-01-22,ENE,VOR/DME,ME,KENNEBUNK,US,KENNEBUNK,MAINE,ANE,N,43,25,32.4197,43.42567213,W,70,36,48.6917,-70.61352547,192.2,17,W,1970,VH
2026-01-22,ENI,VORTAC,CA,UKIAH,US,MENDOCINO,CALIFORNIA,AWP,N,39,3,11.5803,39.05321675,W,123,16,27.576,-123.27432666,2984.9,16,E,1990,VH
2026-01-22,ENL,VORTAC,IL,CENTRALIA,US,CENTRALIA,ILLINOIS,AGL,N,38,25,11.9953,38.41999869,W,89,9,32.3921,-89.1589978,546,4,E,1965,VH
2026-01-22,ENM,VOR/DME,AK,EMMONAK,US,EMMONAK,ALASKA,AAL,N,62,47,4.5185,62.78458847,W,164,29,15.1223,-164.48753397,17.3,14,E,2005,H
2026-01-22,ENN,VORTAC,AK,NENANA,US,NENANA,ALASKA,AAL,N,64,35,24.0249,64.59000691,W,149,4,22.2882,-149.07285783,1601.4,21,E,2010,H
2026-01-22,ENO,VORTAC,DE,KENTON,US,SMYRNA,DELAWARE,AEA,N,39,13,53.9281,39.23164669,W,75,30,57.4918,-75.51596994,14.9,9,W,1965,L
2026-01-22,ENW,DME,WI,KENOSHA,US,KENOSHA,WISCONSIN,AGL,N,42,35,56.6772,42.599077,W,87,55,54.018,-87.93167166,733.9,NA,NA,NA,NA
2026-01-22,EOE,NDB,SC,NEWBERRY,US,ENOREE,SOUTH CAROLINA,ASO,N,34,18,39.7356,34.31103766,W,81,38,10.7829,-81.63632858,561.7,7,W,2010,NA
2026-01-22,EON,VORTAC,IL,PEOTONE,US,PEOTONE,ILLINOIS,AGL,N,41,16,10.6765,41.26963236,W,87,47,27.7925,-87.79105347,689,2,E,1965,L
2026-01-22,EOS,DME,MO,NEOSHO,US,NEOSHO,MISSOURI,ACE,N,36,50,32.8143,36.84244841,W,94,26,8.5229,-94.4357008,1200,NA,NA,NA,NA
2026-01-22,EPH,VORTAC,WA,EPHRATA,US,EPHRATA,WASHINGTON,ANM,N,47,22,40.508,47.37791888,W,119,25,26.414,-119.42400388,1250,21,E,1975,VH
2026-01-22,EQQ,NDB,GA,NEWNAN,US,COWETA COUNTY,GEORGIA,ASO,N,33,15,25.0003,33.25694452,W,84,42,47.772,-84.71327,918,3,W,2000,NA
2026-01-22,ERI,TACAN,PA,ERIE,US,ERIE,PENNSYLVANIA,AEA,N,42,1,2.6289,42.01739691,W,80,17,33.7134,-80.29269816,796.7,6,W,2015,NA
2026-01-22,ES,NDB,MI,ESCANABA,US,PIKLE,MICHIGAN,AGL,N,45,43,21.8281,45.72273002,W,87,13,29.4148,-87.22483744,696.2,5,W,2025,NA
2026-01-22,ESC,VOR/DME,MI,ESCANABA,US,ESCANABA,MICHIGAN,AGL,N,45,43,21.487,45.72263527,W,87,5,22.5538,-87.08959827,593.7,0,E,1965,VL
2026-01-22,ESG,NDB,NH,ROLLINSFORD,US,ROLLINS,NEW HAMPSHIRE,ANE,N,43,13,12.7952,43.22022088,W,70,49,42.0526,-70.82834794,71.7,16,W,1995,NA
2026-01-22,ESL,VOR/DME,WV,KESSEL,US,KESSEL,WEST VIRGINIA,AEA,N,39,13,31.774,39.22549277,W,78,59,22.2,-78.9895,2590,6,W,1965,VL
2026-01-22,ETG,VORTAC,PA,KEATING,US,KEATING,PENNSYLVANIA,AEA,N,41,12,53.819,41.21494972,W,78,8,33.923,-78.14275638,2250,10,W,1985,H
2026-01-22,ETL,VOR/DME,CO,TELLURIDE,US,CONES,COLORADO,ANM,N,38,2,24.908,38.04025222,W,108,15,30.868,-108.25857444,8460,12,E,1990,VL
2026-01-22,ETX,VOR/DME,PA,EAST TEXAS,US,EAST TEXAS,PENNSYLVANIA,AEA,N,40,34,51.7405,40.58103902,W,75,41,2.5085,-75.68403013,741,9,W,1965,L
2026-01-22,EUF,VOR/DME,AL,EUFAULA,US,EUFAULA,ALABAMA,ASO,N,31,57,0.9028,31.95025077,W,85,7,49.7262,-85.1304795,283.7,2,E,1965,L
2026-01-22,EUG,VORTAC,OR,EUGENE,US,EUGENE,OREGON,ANM,N,44,7,15.2343,44.12089841,W,123,13,22.1925,-123.22283125,364.2,15,E,2020,VH
2026-01-22,EVW,VOR/DME,WY,EVANSTON,US,EVANSTON,WYOMING,ANM,N,41,16,20.9559,41.27248775,W,111,2,48.3594,-111.0467665,7145,13,E,2005,VL
2026-01-22,EW,NDB,NC,NEW BERN,US,KATFI,NORTH CAROLINA,ASO,N,35,1,17.8472,35.02162422,W,77,4,46.0626,-77.07946183,37.8,8,W,1985,NA
2026-01-22,EWA,DME,MS,KEWANEE,US,KEWANEE,MISSISSIPPI,ASO,N,32,22,3.6,32.36766666,W,88,27,25.8,-88.45716666,342,NA,NA,NA,NA
2026-01-22,EWC,VOR/DME,PA,ELLWOOD CITY,US,ELLWOOD CITY,PENNSYLVANIA,AEA,N,40,49,29.7576,40.82493266,W,80,12,41.564,-80.21154555,1226.8,8,W,1985,VH
2026-01-22,EWM,VORTAC,TX,NEWMAN,US,NEWMAN,TEXAS,ASW,N,31,57,6.43,31.95178611,W,106,16,20.85,-106.27245833,4040.9,12,E,1965,VL
2026-01-22,EWN,VOR/DME,NC,NEW BERN,US,NEW BERN,NORTH CAROLINA,ASO,N,35,4,23.309,35.07314138,W,77,2,42.2369,-77.0450658,15.9,8,W,1985,VL
2026-01-22,EWO,VOR/DME,KY,NEW HOPE,US,NEW HOPE,KENTUCKY,ASO,N,37,37,54.521,37.63181138,W,85,40,33.159,-85.6758775,960,1,E,1965,L
2026-01-22,EWR,DME,NJ,NEWARK,US,NEWARK,NEW JERSEY,AEA,N,40,40,27.64,40.67434444,W,74,10,40.68,-74.17796666,9,NA,NA,NA,NA
2026-01-22,EWR,FAN MARKER,NJ,NEWARK,US,MARYANN,NEW JERSEY,AEA,N,40,42,12.1824,40.703384,W,74,11,14.7211,-74.18742252,9.5,11,W,1975,NA
2026-01-22,EYW,VORTAC,FL,KEY WEST,US,KEY WEST,FLORIDA,ASO,N,24,35,9.1618,24.58587827,W,81,48,1.7148,-81.80047633,10,1,E,1970,VH
2026-01-22,EZF,NDB,VA,FREDERICKSBURG,US,SHANNON,VIRGINIA,AEA,N,38,15,58.8526,38.26634794,W,77,27,1.8329,-77.45050913,82.5,10,W,1995,NA
2026-01-22,EZM,NDB,GA,EASTMAN,US,EASTMAN,GEORGIA,ASO,N,32,7,54.0914,32.13169205,W,83,9,14.1929,-83.15394247,320.7,4,W,2000,NA
2026-01-22,FAH,DME,WI,SHEBOYGAN,US,FALLS,WISCONSIN,AGL,N,43,46,7.6314,43.7687865,W,87,50,55.5671,-87.84876863,744.1,NA,NA,NA,NA
2026-01-22,FAI,VORTAC,AK,FAIRBANKS,US,FAIRBANKS,ALASKA,AAL,N,64,48,0.2537,64.80007047,W,148,0,43.1132,-148.01197588,1526.4,21,E,2010,H
2026-01-22,FAK,VORTAC,VA,FLAT ROCK,US,FLAT ROCK,VIRGINIA,AEA,N,37,31,42.634,37.52850944,W,77,49,41.589,-77.82821916,460,6,W,1965,H
2026-01-22,FAM,VORTAC,MO,FARMINGTON,US,FARMINGTON,MISSOURI,ACE,N,37,40,24.4664,37.67346288,W,90,14,2.6206,-90.23406127,1222,1,E,1995,VH
2026-01-22,FAR,VOR/DME,ND,FARGO,US,FARGO,NORTH DAKOTA,AGL,N,46,45,12.0129,46.75333691,W,96,51,4.7483,-96.85131897,908.5,9,E,1965,VH
2026-01-22,FAY,VOR/DME,NC,FAYETTEVILLE,US,FAYETTEVILLE,NORTH CAROLINA,ASO,N,34,59,7.9844,34.98555122,W,78,52,30.2299,-78.87506386,186.5,4,W,1965,L
2026-01-22,FBC,VORTAC,OH,FINDLAY,US,FLAG CITY,OHIO,AGL,N,40,57,19.2018,40.95533383,W,83,45,21.6886,-83.75602461,822.7,2,W,1965,L
2026-01-22,FBR,VOR/DME,WY,FORT BRIDGER,US,FORT BRIDGER,WYOMING,ANM,N,41,22,42.3839,41.37843997,W,110,25,26.6204,-110.42406122,7057.5,14,E,1990,VL
2026-01-22,FBY,NDB,NE,FAIRBURY,US,FAIRBURY,NEBRASKA,ACE,N,40,10,36.0215,40.17667263,W,97,9,56.9679,-97.16582441,1456.7,6,E,2000,NA
2026-01-22,FCA,VOR/DME,MT,KALISPELL,US,KALISPELL,MONTANA,ANM,N,48,12,50.7688,48.21410244,W,114,10,33.2066,-114.17589072,2983.8,18,E,1990,VH
2026-01-22,FCM,VOR/DME,MN,MINNEAPOLIS,US,FLYING CLOUD,MINNESOTA,AGL,N,44,49,31.2603,44.82535008,W,93,26,33.6793,-93.44268869,899.8,1,E,2010,L
2026-01-22,FCS,VOR/DME,CO,FORT CARSON,US,BUTTS,COLORADO,ANM,N,38,40,50.5147,38.68069852,W,104,45,24.9129,-104.75692025,5821.8,12,E,1980,T
2026-01-22,FDK,VOR/DME,MD,FREDERICK,US,FREDERICK,MARYLAND,AEA,N,39,24,44.0499,39.41223608,W,77,22,30.4179,-77.37511608,303.2,8,W,1980,L
2026-01-22,FDV,NDB,AK,NOME,US,FORT DAVIS,ALASKA,AAL,N,64,29,41.0872,64.49474644,W,165,18,54.3503,-165.3150973,117,11,E,2015,NA
2026-01-22,FF,NDB,MN,FERGUS FALLS,US,HAMRE,MINNESOTA,AGL,N,46,13,11.3388,46.21981633,W,96,3,27.6647,-96.05768463,1187.1,5,E,1995,NA
2026-01-22,FFC,NDB,GA,ATLANTA,US,PECAT,GEORGIA,ASO,N,33,18,3.3098,33.30091938,W,84,29,11.1361,-84.48642669,838.2,5,W,2015,NA
2026-01-22,FFM,VOR/DME,MN,FERGUS FALLS,US,FERGUS FALLS,MINNESOTA,AGL,N,46,17,21.667,46.28935194,W,96,9,24.52,-96.15681111,1201,5,E,1995,T
2026-01-22,FFO,TACAN,OH,DAYTON,US,PATTERSON,OHIO,AGL,N,39,49,8.32,39.81897777,W,84,3,19.73,-84.05548055,804.3,4,W,1990,NA
2026-01-22,FFT,VOR,KY,FRANKFORT,US,FRANKFORT,KENTUCKY,ASO,N,38,10,56.7229,38.18242302,W,84,54,31.0434,-84.90862316,804.5,3,W,1995,T
2026-01-22,FFU,VORTAC,UT,PROVO,US,FAIRFIELD,UTAH,ANM,N,40,16,29.6206,40.27489461,W,111,56,25.9134,-111.9405315,7690,16,E,1965,VH
2026-01-22,FGT,VORTAC,MN,FARMINGTON,US,FARMINGTON,MINNESOTA,AGL,N,44,37,51.4303,44.63095286,W,93,10,55.3911,-93.18205308,926.4,6,E,1965,VH
2026-01-22,FHR,NDB,WA,FRIDAY HARBOR,US,FRIDAY HARBOR,WASHINGTON,ANM,N,48,30,43.6891,48.51213586,W,123,1,25.9042,-123.02386227,41,17,E,2015,NA
2026-01-22,FHU,VOR/DME,AZ,FORT HUACHUCA SIERRA VISTA,US,LIBBY,ARIZONA,AWP,N,31,35,22.7618,31.58965605,W,110,21,17.7929,-110.35494247,4665,13,E,1965,T
2026-01-22,FIM,VORTAC,CA,FILLMORE,US,FILLMORE,CALIFORNIA,AWP,N,34,21,24.097,34.35669361,W,118,52,52.648,-118.88129111,2200,15,E,1965,VL
2026-01-22,FIQ,NDB,NC,MORGANTON,US,FIDDLERS,NORTH CAROLINA,ASO,N,35,42,36.7699,35.71021386,W,81,40,16.8748,-81.67135411,1164.8,7,W,2005,NA
2026-01-22,FJC,VORTAC,PA,ALLENTOWN,US,ALLENTOWN,PENNSYLVANIA,AEA,N,40,43,36.0742,40.72668727,W,75,27,17.0827,-75.45474519,680.7,10,W,1975,L
2026-01-22,FJS,VOR/DME,CA,FORT JONES,US,FORT JONES,CALIFORNIA,AWP,N,41,26,58.809,41.44966916,W,122,48,23.211,-122.8064475,4900,19,E,1965,VL
2026-01-22,FK,NDB,KY,HOPKINSVILLE,US,AIRBE,KENTUCKY,ASO,N,36,44,13.2181,36.73700502,W,87,24,49.8682,-87.41385227,590.2,1,W,1995,NA
2026-01-22,FKL,VOR,PA,FRANKLIN,US,FRANKLIN,PENNSYLVANIA,AEA,N,41,26,18.594,41.43849833,W,79,51,24.1414,-79.85670594,1528.4,6,W,1965,L
2026-01-22,FLG,VOR/DME,AZ,FLAGSTAFF,US,FLAGSTAFF,ARIZONA,AWP,N,35,8,49.9122,35.14719783,W,111,40,26.986,-111.67416277,7025.6,14,E,1975,VH
2026-01-22,FLL,VOR/DME,FL,FORT LAUDERDALE,US,FORT LAUDERDALE,FLORIDA,ASO,N,26,4,26.1962,26.07394338,W,80,9,59.1906,-80.16644183,5.9,6,W,2015,VH
2026-01-22,FLM,VOR/DME,KY,FALMOUTH,US,FALMOUTH,KENTUCKY,ASO,N,38,38,57.9891,38.64944141,W,84,18,38.166,-84.31060166,808.5,4,W,1990,H
2026-01-22,FLO,VORTAC,SC,FLORENCE,US,FLORENCE,SOUTH CAROLINA,ASO,N,34,13,58.6853,34.23296813,W,79,39,25.7796,-79.657161,103.9,3,W,1965,H
2026-01-22,FLP,DME,AR,FLIPPIN,US,FLIPPIN,ARKANSAS,ASW,N,36,17,58.7266,36.29964627,W,92,27,30.2002,-92.45838894,781.6,NA,NA,NA,NA
2026-01-22,FLW,VOR/DME,CA,FELLOWS,US,FELLOWS,CALIFORNIA,AWP,N,35,5,35.104,35.09308444,W,119,51,56.083,-119.86557861,3870,16,E,1965,VL
2026-01-22,FM,NDB,FL,FORT MYERS,US,CALOO,FLORIDA,ASO,N,26,30,58.0658,26.51612938,W,81,57,0.9711,-81.95026975,18,3,W,1990,NA
2026-01-22,FMG,VORTAC,NV,RENO,US,MUSTANG,NEVADA,AWP,N,39,31,52.5985,39.53127736,W,119,39,21.8731,-119.65607586,5949.5,16,E,1985,VH
2026-01-22,FMZ,NDB,NE,FAIRMONT,US,BEKLOF,NEBRASKA,ACE,N,40,35,23.8048,40.58994577,W,97,34,4.9827,-97.56805075,1642,3,E,2025,NA
2026-01-22,FND,NDB,MD,BALTIMORE,US,ELLICOTT,MARYLAND,AEA,N,39,17,14.4662,39.28735172,W,76,46,37.2632,-76.77701755,381,11,W,2000,NA
2026-01-22,FNT,VORTAC,MI,FLINT,US,FLINT,MICHIGAN,AGL,N,42,58,0.3594,42.9667665,W,83,44,49.1561,-83.7469878,771.1,6,W,2000,VH
2026-01-22,FNX,DME,MN,FAIRMONT,US,FAIRMONT,MINNESOTA,AGL,N,43,38,15.9267,43.63775741,W,94,24,47.5134,-94.41319816,1213.8,NA,NA,NA,NA
2026-01-22,FO,NDB,IA,FORT DODGE,US,BARRO,IOWA,ACE,N,42,30,52.1748,42.514493,W,94,18,20.0817,-94.30557825,1146.4,2,E,2010,NA
2026-01-22,FOD,TACAN,IA,FORT DODGE,US,FORT DODGE,IOWA,ACE,N,42,36,40.0499,42.61112497,W,94,17,41.3381,-94.29481613,1163.9,7,E,1965,NA
2026-01-22,FOE,TACAN,KS,TOPEKA,US,FORBES,KANSAS,ACE,N,38,56,50.5326,38.94737016,W,95,39,40.2446,-95.66117905,1044.8,5,E,1990,NA
2026-01-22,FOE,VOT,KS,TOPEKA,US,FORBES,KANSAS,ACE,N,38,57,6.0003,38.95166675,W,95,40,1.0003,-95.66694452,1055.7,NA,NA,NA,NA
2026-01-22,FOF,VOR/DME,NA,FORT DE FRANCE,MQ,MARTINIQUE,NA,NA,N,14,35,26.7,14.59075,W,61,1,22.1,-61.02280555,38,15,W,2010,H
2026-01-22,FOK,TACAN,NY,WESTHAMPTON BEACH,US,SUFFOLK CO,NEW YORK,AEA,N,40,50,15.9902,40.83777505,W,72,37,54.6276,-72.631841,50.1,13,W,1980,NA
2026-01-22,FOT,VORTAC,CA,FORTUNA,US,FORTUNA,CALIFORNIA,AWP,N,40,40,16.5777,40.67127158,W,124,14,4.3305,-124.23453625,391.7,19,E,1965,L
2026-01-22,FOW,VOR/DME,MN,MORRISTOWN,US,HALFWAY,MINNESOTA,AGL,N,44,12,16,44.20444444,W,93,22,13.8,-93.3705,1099.1,2,E,2000,T
2026-01-22,FQ,NDB,MN,FAIRMONT,US,MONTZ,MINNESOTA,AGL,N,43,34,25.1595,43.57365541,W,94,19,4.7302,-94.31798061,1151.2,4,E,1995,NA
2026-01-22,FQF,VORTAC,CO,DENVER,US,FALCON,COLORADO,ANM,N,39,41,24.5,39.69013888,W,104,37,15.5,-104.62097222,5780,11,E,1995,VH
2026-01-22,FQM,VOR/DME,PA,WILLIAMSPORT,US,WILLIAMSPORT,PENNSYLVANIA,AEA,N,41,20,18.8106,41.3385585,W,76,46,29.5197,-76.77486658,2098,9,W,1965,L
2026-01-22,FR,NDB,NY,FARMINGDALE,US,FRIKK,NEW YORK,AEA,N,40,46,35.4577,40.77651602,W,73,28,56.8439,-73.48245663,141.8,14,W,2000,NA
2026-01-22,FRA,VORTAC,CA,FRIANT,US,FRIANT,CALIFORNIA,AWP,N,37,6,15.915,37.10442083,W,119,35,43.604,-119.59544555,2380,17,E,1965,L
2026-01-22,FRI,VOR,KS,FORT RILEY (JUNCTION CITY),US,FORT RILEY,KANSAS,ACE,N,38,58,12.5908,38.97016411,W,96,51,40.2202,-96.86117227,1227.7,6,E,1995,T
2026-01-22,FS,NDB,SD,SIOUX FALLS,US,ROKKY,SOUTH DAKOTA,AGL,N,43,29,38.272,43.49396444,W,96,49,44.616,-96.82906,1527.8,5,E,2000,NA
2026-01-22,FSD,VORTAC,SD,SIOUX FALLS,US,SIOUX FALLS,SOUTH DAKOTA,AGL,N,43,38,58.1657,43.64949047,W,96,46,52.0501,-96.78112502,1570.5,9,E,1965,VH
